,link,color,status,name,resolution,screensize,screentech,cpu,rom,ram,gpu,size,rear_cam,front_cam,sim,tech,wifi,bluetooth,weigth,os,port,price
1434,https://www.truesmart.com.vn/iphone-12-pro-max/iphone-12-pro-max-128gb-quoc-te-new.html,,,iPhone 12 Pro Max 128Gb Quốc Tế (NEW),1284 x 2778 pixels,6.7 inches,,,128 GB,,,,,,,,,,,,,"27,050,000 VNĐ"
1435,https://www.truesmart.com.vn/iphone-5s/iphone-5s-lock-32gb-chinh-hang-cu.html,,,iPhone 5s LOCK 32GB Chính Hãng Cũ,,,,,,,,,,,,,,,,,,"1,650,000 VNĐ"
1436,https://www.truesmart.com.vn/iphone-11-pro-max/iphone-11-pro-max-512gb-quoc-te-new.html,,,iPhone 11 Pro Max 512Gb Quốc Tế (NEW),,6.5 inches,,,512 GB,,,,"3 Camera 12MP:
            - Camera tele: ƒ/2.0 aperture
            - Camera góc rộng: ƒ/1.8
            - Camera siêu rộng: ƒ/2.4",12 MP ƒ/2.2 aperture,,,,,,,,"26,450,000 VNĐ"
1437,https://www.truesmart.com.vn/iphone-11/iphone-11-128gb-quoc-te-chinh-hang-cu.html,,,iPhone 11 128Gb Quốc Tế Chính Hãng Cũ,1792 x 828 pixel,6.1 inches,,,128 GB,,,,"Camera kép 12MP:
            - Camera góc rộng: ƒ/1.8
            - Camera siêu rộng: ƒ/2.4","12 MP, ƒ/2.2 aperture",,,,,,,,"14,450,000 VNĐ"
1438,https://www.truesmart.com.vn/iphone-6s-plus/iphone-6s-plus-128gb-quoc-te-chinh-hang-cu.html,,,IPhone 6s Plus 128GB Quốc Tế Chính Hãng Cũ,,,,,,,,,,,,,,,,,,"4,950,000 VNĐ"
1439,https://www.truesmart.com.vn/iphone-12-pro-max/iphone-12-pro-max-512-quoc-te-chinh-hang-cu.html,,,iPhone 12 Pro Max 512 Quốc Tế Chính Hãng Cũ,1284 x 2778 pixels,6.7 inches,,,512 GB,,,,,,,,,,,,,Liên hệ
1440,https://www.truesmart.com.vn/iphone/iphone-4/,,,iPhone 4,,,,,,,,,,,,,,,,,,"1,160,000 VNĐ"
1441,https://www.truesmart.com.vn/iphone-11-pro-max/iphone-11-pro-max-256gb-quoc-te-new.html,,,iPhone 11 Pro Max 256Gb Quốc Tế (NEW),,6.5 inches,,,256 GB,,,,"3 Camera 12MP:
            - Camera tele: ƒ/2.0 aperture
            - Camera góc rộng: ƒ/1.8
            - Camera siêu rộng: ƒ/2.4",12 MP ƒ/2.2 aperture,,,,,,,,"25,450,000 VNĐ"
1442,https://www.truesmart.com.vn/iphone-8-plus/iphone-8-plus-64gb-quoc-te-chinh-hang-cu.html,,,IPhone 8 Plus 64GB Quốc Tế Chính Hãng Cũ,,,,,,,,,,,,,,,,,,"7,250,000 VNĐ"
1443,https://www.truesmart.com.vn/iphone-xs-max/iphone-xs-max-256gb-lock-chinh-hang-cu.html,,,iPhone Xs Max 256Gb LOCK Chính Hãng Cũ,,,,,,,,,,,,,,,,,,"11,150,000 VNĐ"
1444,https://www.truesmart.com.vn/iphone-12-pro-max/iphone-12-pro-max-256gb-quoc-te-chinh-hang-cu.html,,,iPhone 12 Pro Max 256Gb Quốc Tế Chính Hãng Cũ,1284 x 2778 pixels,6.7 inches,,,256 GB,,,,,,,,,,,,,Liên hệ
1445,https://www.truesmart.com.vn/iphone/iphone-4s/,,,iPhone 4s,,,,,,,,,,,,,,,,,,"1,600,000 VNĐ"
1446,https://www.truesmart.com.vn/iphone-11-pro/iphone-11-pro-256gb-quoc-te-chinh-hang.html,,,iPhone 11 Pro 256Gb Quốc Tế Chính Hãng,,,,,,,,,,,,,,,,,,"17,950,000 VNĐ"
1447,https://www.truesmart.com.vn/iphone-x/iphone-x-64gb-quoc-te-chinh-hang-cu.html,,,IPhone X 64GB Quốc Tế Chính Hãng Cũ,,,,,,,,,,,,,,,,,,"7,950,000 VNĐ"
1448,https://www.truesmart.com.vn/iphone-xs-max/iphone-xs-max-64gb-quoc-te-chinh-hang-moi-100.html,,,iPhone Xs Max 64GB Quốc Tế Chính Hãng Mới 100%,,,,,,,,,,,,,,,,,,"16,850,000 VNĐ"
1449,https://www.truesmart.com.vn/iphone-12-pro-max/iphone-12-pro-max-128gb-quoc-te-chinh-hang-cu.html,,,iPhone 12 Pro Max 128Gb Quốc Tế Chính Hãng Cũ,1284 x 2778 pixels,6.7 inches,,,128 GB,,,,,,,,,,,,,"25,350,000 VNĐ"
1450,https://www.truesmart.com.vn/367/iphone-5s-lock-16gb-den-trang-vang.html,,,iPhone 5s LOCK 16GB Chính Hãng Cũ,,,,,,,,,,,,,,,,,,"1,450,000 VNĐ"
1451,https://www.truesmart.com.vn/iphone-11-pro/iphone-11-pro-256gb-quoc-te-new.html,,,iPhone 11 Pro 256Gb Quốc Tế (NEW),,,,,,,,,,,,,,,,,,"22,450,000 VNĐ"
1452,https://www.truesmart.com.vn/iphone-7-plus/iphone-7-plus-32gb-quoc-te-chinh-hang-cu.html,,,IPhone 7 Plus 32GB Quốc Tế Chính Hãng Cũ,,,,"Apple A10 Fusion, 4, 2.3 GHZ",32 GB,3 GB,,,,,,,,,,,,"4,850,000 VNĐ"
1453,https://www.truesmart.com.vn/iphone-xs-max/iphone-xs-max-256gb-quoc-te-chinh-hang-moi-100.html,,,iPhone Xs Max 256GB Quốc Tế Chính Hãng Mới 100%,,,,,,,,,,,,,,,,,,"18,050,000 VNĐ"
1454,https://www.truesmart.com.vn/iphone-12-pro-max/iphone-12-pro-max-512gb-lock-chinh-hang-cu.html,,,iPhone 12 Pro Max 512Gb LOCK Chính Hãng Cũ,1284 x 2778 pixels,6.7 inches,,,512 GB,,,,,,,,,,,,,Liên hệ
1455,https://www.truesmart.com.vn/iphone-11-pro/iphone-11-pro-64gb-quoc-te-new.html,,,iPhone 11 Pro 64Gb Quốc Tế (NEW),,,,,,,,,,,,,,,,,,"19,550,000 VNĐ"
1456,https://www.truesmart.com.vn/iphone-xs-max/iphone-xs-max-64gb-quoc-te-chinh-hang-cu.html,,,iPhone Xs Max 64GB Quốc Tế Chính Hãng Cũ,,,,,,,,,,,,,,,,,,"11,750,000 VNĐ"
1457,https://www.truesmart.com.vn/iphone-xs/iphone-xs-64gb-quoc-te-chinh-hang-moi-100.html,,,iPhone Xs 64GB Quốc Tế Chính Hãng Mới 100%,,,,,,,,,,,,,,,,,,"13,850,000 VNĐ"
1458,https://www.truesmart.com.vn/iphone-12-pro-max/iphone-12-pro-max-256gb-lock-chinh-hang-cu.html,,,iPhone 12 Pro Max 256GB LOCK Chính Hãng Cũ,1284 x 2778 pixels,6.7 inches,,,256 GB,,,,,,,,,,,,,Liên hệ
1459,https://www.truesmart.com.vn/iphone-11/iphone-11-256gb-quoc-te-new.html,,,iPhone 11 256Gb Quốc Tế (NEW),1792 x 828 pixel,6.1 inches,,,256 GB,,,,"Camera kép 12MP:
            - Camera góc rộng: ƒ/1.8
            - Camera siêu rộng: ƒ/2.4","12 MP, ƒ/2.2 aperture",,,,,,,,"18,150,000 VNĐ"
1460,https://www.truesmart.com.vn/iphone-6s-plus/iphone-6s-plus-16gb-quoc-te-chinh-hang-cu.html,,,IPhone 6s Plus 16GB Quốc Tế Chính Hãng Cũ,,,,,,,,,,,,,,,,,,"4,150,000 VNĐ"
1461,https://www.truesmart.com.vn/iphone-xs/iphone-xs-256gb-quoc-te-chinh-hang-moi-100.html,,,iPhone Xs 256GB Quốc Tế Chính Hãng Mới 100%,,,,,,,,,,,,,,,,,,"15,350,000 VNĐ"
1462,https://www.truesmart.com.vn/iphone-12-pro-max/iphone-12-pro-max-128gb-lock-chinh-hang-cu.html,,,iPhone 12 Pro Max 128Gb LOCK Chính Hãng Cũ,1284 x 2778 pixels,6.7 inches,,,128 GB,,,,,,,,,,,,,"23,950,000 VNĐ"
1463,https://www.truesmart.com.vn/iphone-11/iphone-11-128gb-quoc-te-new.html,,,iPhone 11 128Gb Quốc Tế (NEW),1792 x 828 pixel,6.1 inches,,,128 GB,,,,"Camera kép 12MP:
            - Camera góc rộng: ƒ/1.8
            - Camera siêu rộng: ƒ/2.4","12 MP, ƒ/2.2 aperture",,,,,,,,"17,150,000 VNĐ"
1464,https://www.truesmart.com.vn/iphone-5c/iphone-5c-8g-chinh-hang-cu.html,,,iPhone 5C 8G Chính Hãng Cũ,,,,,,,,,,,,,,,,,,"1,250,000 VNĐ"
1465,https://www.truesmart.com.vn/iphone-6-plus/iphone-6-plus-128gb-quoc-te-chinh-hang-cu.html,,,IPhone 6 Plus 128GB Quốc Tế Chính Hãng Cũ,,,,,,,,,,,,,,,,,,Liên hệ
1466,https://www.truesmart.com.vn/iphone-12-pro/iphone-12-pro-512gb-lock-chinh-hang-cu.html,,,iPhone 12 Pro 512GB LOCK Chính Hãng Cũ,1170 x 2532 pixels,6.1 inches,,,128 GB,,,,,,,,,,,,,Liên hệ
1467,https://www.truesmart.com.vn/iphone-8/iphone-8-64gb-quoc-te-chinh-hang-cu.html,,,IPhone 8 64GB Quốc Tế Chính Hãng Cũ,,,,"Apple A11 Bionic, 6 nhân 64-bit, Đang cập nhật",64GB,2GB,,,,,,,,,,,,"5,050,000 VNĐ"
1468,https://www.truesmart.com.vn/iphone-xs/iphone-xs-64gb-quoc-te-chinh-hang.html,,,iPhone Xs 64GB Quốc Tế Chính Hãng,,,,,,,,,,,,,,,,,,"8,750,000 VNĐ"
1469,https://www.truesmart.com.vn/iphone-6/iphone-6-128gb-quoc-te-chinh-hang-cu.html,,,IPhone 6 128GB Quốc Tế Chính Hãng Cũ,,,,,,,,,,,,,,,,,,"3,550,000 VNĐ"
1470,https://www.truesmart.com.vn/iphone-12-pro/iphone-12-pro-256gb-lock-chinh-hang-cu.html,,,iPhone 12 Pro 256GB LOCK Chính Hãng Cũ,1170 x 2532 pixels,6.1 inches,,,256 GB,,,,,,,,,,,,,Liên hệ
1471,https://www.truesmart.com.vn/iphone-xs/iphone-xs-256gb-quoc-te-chinh-hang.html,,,iPhone Xs 256GB Quốc Tế Chính Hãng,,,,,,,,,,,,,,,,,,"10,250,000 VNĐ"
1472,https://www.truesmart.com.vn/iphone-5c/iphone-5c-32gb-chinh-hang-cu.html,,,iPhone 5C 32Gb Chính Hãng Cũ,,,,,,,,,,,,,,,,,,"1,450,000 VNĐ"
1473,https://www.truesmart.com.vn/iphone-6s/iphone-6s-64gb-quoc-te-chinh-hang-cu.html,,,IPhone 6s 64GB Quốc Tế Chính Hãng Cũ,,,,,,,,,,,,,,,,,,"3,250,000 VNĐ"
1474,https://www.truesmart.com.vn/iphone-12-pro/iphone-12-pro-128gb-lock-chinh-hang-cu.html,,,iPhone 12 Pro 128Gb LOCK Chính Hãng Cũ,1170 x 2532 pixels,6.1 inches,,,128 GB,,,,,,,,,,,,,Liên hệ
1475,https://www.truesmart.com.vn/iphone-xs/iphone-xs-lock-64gb-chinh-hang-cu.html,,,iPhone Xs LOCK 64GB Chính Hãng Cũ,,,,,,,,,,,,,,,,,,"7,050,000 VNĐ"
1476,https://www.truesmart.com.vn/iphone-5c/iphone-5c-16gb-chinh-hang-cu.html,,,iPhone 5C 16GB Chính Hãng Cũ,,,,,,,,,,,,,,,,,,"1,350,000 VNĐ"
1477,https://www.truesmart.com.vn/iphone-7/iphone-7-256gb-quoc-te-chinh-hang-cu.html,,,IPhone 7 256GB Quốc Tế Chính Hãng Cũ,,,,,,,,,,,,,,,,,,"4,550,000 VNĐ"
1478,https://www.truesmart.com.vn/iphone-12-mini/iphone-12-mini-256gb-quoc-te-chinh-hang-cu.html,,,iPhone 12 Mini 256GB Quốc Tế Chính Hãng Cũ,1080 x 2340 pixels,5.4 inches,,,256 GB,,,,,,,,,,,,,Liên hệ
1479,https://www.truesmart.com.vn/iphone-xs/iphone-xs-lock-256gb-chinh-hang-cu.html,,,iPhone Xs LOCK 256GB Chính Hãng Cũ,,,,,,,,,,,,,,,,,,"8,150,000 VNĐ"
1480,https://www.truesmart.com.vn/iphone-xr/iphone-xr-64gb-quoc-te-chinh-hang-cu.html,,,iPhone Xr 64Gb Quốc Tế Chính Hãng Cũ,,,,,,,,,,,,,,,,,,"8,050,000 VNĐ"
1481,https://www.truesmart.com.vn/iphone-7-plus/iphone-7-plus-256gb-quoc-te-chinh-hang-cu.html,,,IPhone 7 Plus 256GB Quốc Tế Chính Hãng Cũ,,,,"Apple A10 Fusion, 4, 2.3 GHZ",256 GB,3 GB,,,,,,,,,,,,"5,750,000 VNĐ"
1482,https://www.truesmart.com.vn/iphone-xs-max/iphone-xs-max-256gb-quoc-te-chinh-hang-cu.html,,,iPhone Xs Max 256GB Quốc Tế Chính Hãng Cũ,,,,,,,,,,,,,,,,,,"13,150,000 VNĐ"
1483,https://www.truesmart.com.vn/iphone-11-pro-max/iphone-11-pro-max-256gb-quoc-te-chinh-hang-cu.html,,,iPhone 11 Pro Max 256Gb Quốc Tế Chính Hãng Cũ,,6.5 inches,,,256 GB,,,,"3 Camera 12MP:
            - Camera tele: ƒ/2.0 aperture
            - Camera góc rộng: ƒ/1.8
            - Camera siêu rộng: ƒ/2.4",12 MP ƒ/2.2 aperture,,,,,,,,"20,450,000 VNĐ"
1484,https://www.truesmart.com.vn/iphone-6/iphone-6-64gb-lock-chinh-hang-cu.html,,,IPhone 6 64GB LOCK Chính Hãng Cũ,,,,,,,,,,,,,,,,,,"2,650,000 VNĐ"
1485,https://www.truesmart.com.vn/iphone-xs-max/iphone-xs-max-64gb-lock-chinh-hang-cu.html,,,iPhone Xs Max 64GB LOCK Chính Hãng Cũ,,,,,,,,,,,,,,,,,,"10,050,000 VNĐ"
1486,https://www.truesmart.com.vn/iphone-11/iphone-11-64gb-quoc-te-chinh-hang-cu.html,,,iPhone 11 64Gb Quốc Tế Chính Hãng Cũ,1792 x 828 pixel,6.1 inches,,,64 GB,,,,"Camera kép 12MP:
            - Camera góc rộng: ƒ/1.8
            - Camera siêu rộng: ƒ/2.4","12 MP, ƒ/2.2 aperture",,,,,,,,"12,750,000 VNĐ"
1487,https://www.truesmart.com.vn/iphone-6/iphone-6-16gb-lock-chinh-hang-cu.html,,,IPhone 6 16GB LOCK Chính Hãng Cũ,,,,,,,,,,,,,,,,,,"1,950,000 VNĐ"
1488,https://www.truesmart.com.vn/iphone-7/iphone-7-32gb-lock-chinh-hang-cu.html,,,IPhone 7 32GB LOCK Chính Hãng Cũ,,,,,,,,,,,,,,,,,,"2,450,000 VNĐ"
1489,https://www.truesmart.com.vn/iphone-xr/iphone-xr-128gb-quoc-te-chinh-hang-cu.html,,,iPhone Xr 128Gb Quốc Tế Chính Hãng Cũ,,,,,,,,,,,,,,,,,,"9,150,000 VNĐ"
1490,https://www.truesmart.com.vn/iphone-6s/iphone-6s-128gb-quoc-te-chinh-hang-cu.html,,,IPhone 6s 128GB Quốc Tế Chính Hãng Cũ,,,,,,,,,,,,,,,,,,"3,950,000 VNĐ"
1491,https://www.truesmart.com.vn/iphone-8/iphone-8-256gb-quoc-te-chinh-hang-cu.html,,,IPhone 8 256GB Quốc Tế Chính Hãng Cũ,,,,"Apple A11 Bionic, 6 nhân 64-bit, Đang cập nhật",256GB,2GB,,,,,,,,,,,,"6,150,000 VNĐ"
1492,https://www.truesmart.com.vn/iphone-xr/iphone-xr-64gb-lock-chinh-hang-cu.html,,,iPhone Xr 64Gb LOCK Chính Hãng Cũ,,,,,,,,,,,,,,,,,,"6,950,000 VNĐ"
1493,https://www.truesmart.com.vn/iphone-6s/iphone-6s-16gb-lock-chinh-hang-cu.html,,,IPhone 6S 16GB LOCK Chính Hãng Cũ,,,,,,,,,,,,,,,,,,"1,950,000 VNĐ"
1494,https://24hstore.vn/iphone-12-pro-max/iphone-12-pro-max-512gb-p5421,,,iPhone 12 Pro Max 512GB,"1284x2778pixels,19.5:9","6.7inches,109.8cm2(chiếmkhoảng87.4%thânmáy)",,AppleA14Bionic(5nm)6nhân,512GB,6GB,,,"cameragócrộng12MPƒ/1.6,cameragócsiêurộng12MPƒ/2.4,telephoto12MPƒ/2.2,quétđộsâuTOF3DLiDARscanner",12MPƒ/2.2,,,,"Bluetooth5.0,A2DP,LE",,,,33.890.000 VNĐ
1495,https://24hstore.vn/iphone-12-pro/iphone-12-pro-512gb-p5419,,,iPhone 12 Pro 512GB,"1170x2532pixels,19.5:9","6.1inches,90.2cm2",,AppleA14Bionic(5nm)6nhân,512GB,6GB,,,"cameragócrộng12MPƒ/1.6,cameragócsiêurộng12MPƒ/2.4,telephoto12MPƒ/2.0",12MPƒ/2.2,,,,"Bluetooth5.0,A2DP,LE",,,,30.990.000 VNĐ
1496,https://24hstore.vn/iphone-11-pro-max/iphone-11-pro-max-256gb-p4305,,,iPhone 11 Pro Max 256GB,2688x1242,6.5inch,,A13Bionic,256GB,4GB,,,"3camera12MP(rộng,siêurộng,tele)",12MP,,,,,,,,24.490.000 VNĐ
1497,https://24hstore.vn/iphone-12-pro-max/iphone-12-pro-max-256gb-p5420,,,iPhone 12 Pro Max 256GB,"1284x2778pixels,19.5:9","6.7inches,109.8cm2(chiếmkhoảng87.4%thânmáy)",,AppleA14Bionic(5nm)6nhân,256GB,6GB,,,"cameragócrộng12MPƒ/1.6,cameragócsiêurộng12MPƒ/2.4,telephoto12MPƒ/2.2,quétđộsâuTOF3DLiDARscanner",12MPƒ/2.2,,,,"Bluetooth5.0,A2DP,LE",,,,28.590.000 VNĐ
1498,https://24hstore.vn/iphone-12-pro/iphone-12-pro-256gb-p5418,,,iPhone 12 Pro 256GB,"1170x2532pixels,19.5:9","6.1inches,90.2cm2",,AppleA14Bionic(5nm)6nhân,256GB,6GB,,,"cameragócrộng12MPƒ/1.6,cameragócsiêurộng12MPƒ/2.4,telephoto12MPƒ/2.0",12MPƒ/2.2,,,,"Bluetooth5.0,A2DP,LE",,,,26.790.000 VNĐ
1499,https://24hstore.vn/iphone-12-pro-max/iphone-12-pro-max-p5141,,,iPhone 12 Pro Max 128GB,"1284x2778pixels,19.5:9","6.7inches,109.8cm2(chiếmkhoảng87.4%thânmáy)",,AppleA14Bionic(5nm)6nhân,128GB,6GB,,,"cameragócrộng12MPƒ/1.6,cameragócsiêurộng12MPƒ/2.4,telephoto12MPƒ/2.2,quétđộsâuTOF3DLiDARscanner",12MPƒ/2.2,,,,"Bluetooth5.0,A2DP,LE",,,,26.490.000 VNĐ
1500,https://24hstore.vn/iphone-12-pro/iphone-12-pro-p5140,,,iPhone 12 Pro 128GB,"1170x2532pixels,19.5:9","6.1inches,90.2cm2",,AppleA14Bionic(5nm)6nhân,128GB,6GB,,,"cameragócrộng12MPƒ/1.6,cameragócsiêurộng12MPƒ/2.4,telephoto12MPƒ/2.0",12MPƒ/2.2,,,,"Bluetooth5.0,A2DP,LE",,,,24.390.000 VNĐ
1501,https://24hstore.vn/iphone-11-pro-max/iphone-11-pro-max-hang-cong-ty-p5596,,,iPhone 11 Pro Max Hàng Công Ty,,,,,,,,,,,,,,,,,,30.299.000 VNĐ
1502,https://24hstore.vn/iphone-11-pro-max/iphone-11-pro-max-512gb-p4308,,,iPhone 11 Pro Max 512GB,FullHD+(1080x2340Pixels),6.5inch,,A13Bionic,512GB,4GB,,,"3camera12MP(rộng,siêurộng,tele)",12MP,,,,,,,,29.990.000 VNĐ
1503,https://24hstore.vn/iphone-12/iphone-12-256gb-p5414,,,iPhone 12 256GB,"1170x2532pixels,19.5:9","6.1inches,90.2cm2(chiếmkhoảng86.0%thânmáy)",,AppleA14Bionic(5nm)(6nhân),256GB,4GB,,,"cameragócrộng12MPƒ/1.6,cameragócsiêurộng12MPƒ/2.4",12MPƒ/2.2,,,,"Bluetooth5.0,A2DP,LE",,,,22.990.000 VNĐ
1504,https://24hstore.vn/iphone-11-pro/iphone-11-pro-256gb-p4300,,,iPhone 11 Pro 256GB,2436x1125,5.8inchSuperretinaXDR,,A13Bionic,256GB,4GB,,,3camera(gócrộng12MP+gócsiêurộng12MP+tele12MP),12MP,,,,,,,,22.890.000 VNĐ
1505,https://24hstore.vn/iphone-12-pro-max-cu/iphone-12-pro-max-256gb-cu-p5680,,,iPhone 12 Pro Max 256GB Cũ,"1284x2778pixels,19.5:9","6.7inches,109.8cm2(chiếmkhoảng87.4%thânmáy)",,AppleA14Bionic(5nm)6nhân,256GB,6GB,,,"cameragócrộng12MPƒ/1.6,cameragócsiêurộng12MPƒ/2.4,telephoto12MPƒ/2.2,quétđộsâuTOF3DLiDARscanner",12MPƒ/2.2,,,,"Bluetooth5.0,A2DP,LE",,,,27.390.000 VNĐ
1506,https://24hstore.vn/iphone-12/iphone-12-128gb-p5413,,,iPhone 12 128GB,"1170x2532pixels,19.5:9","6.1inches,90.2cm2(chiếmkhoảng86.0%thânmáy)",,AppleA14Bionic(5nm)(6nhân),128GB,4GB,,,"cameragócrộng12MPƒ/1.6,cameragócsiêurộng12MPƒ/2.4",12MPƒ/2.2,,,,"Bluetooth5.0,A2DP,LE",,,,20.890.000 VNĐ
1507,https://24hstore.vn/iphone-11-pro-cu/iphone-11-pro-512gb-cu-p4658,,,iPhone 11 Pro 512GB Cũ,2436x1125,5.8inchSuperretinaXDR,,A13Bionic,512GB,4GB,,,"3Camera(12MP+12MP+16MP),gócrộng,tele,gócsiêurộng",12MP,,,,,,,,25.990.000 VNĐ
1508,https://24hstore.vn/iphone-11-pro/iphone-11-pro-512gb-p4302,,,iPhone 11 Pro 512GB,2436x1125,5.8inchSuperretinaXDR,,A13Bionic,512GB,4GB,,,"3Camera(12MP+12MP+16MP),gócrộng,tele,gócsiêurộng",12MP,,,,,,,,25.990.000 VNĐ
1509,https://24hstore.vn/iphone-11/iphone-11-256gb-p4294,,,iPhone 11 256GB,1792x828,6.1inch,,chipA13Bionic,256GB,4GB,,,2camera(gócrộng12MP+gócsiêurộng12MP),12MP,,,,,,,,18.790.000 VNĐ
1510,https://24hstore.vn/iphone-12-mini/iphone-12-mini-256gb-p5416,,,iPhone 12 Mini 256GB,"1080x2340pixels,19.5:9","5.4inches,71.9cm2(chiếmkhoảng85.1%thânmáy)",,AppleA14Bionic(5nm)6nhân,256GB,4GB,,,"cameragócrộng12MPƒ/1.6,cameragócsiêurộng12MPƒ/2.4",12MPƒ/2.2,,,,"Bluetooth5.0,A2DP,LE",,,,20.190.000 VNĐ
1511,https://24hstore.vn/iphone-12-pro-max-cu/iphone-12-pro-max-cu-p5681,,,iPhone 12 Pro Max 128GB Cũ,"1284x2778pixels,19.5:9","6.7inches,109.8cm2(chiếmkhoảng87.4%thânmáy)",,AppleA14Bionic(5nm)6nhân,128GB,6GB,,,"cameragócrộng12MPƒ/1.6,cameragócsiêurộng12MPƒ/2.4,telephoto12MPƒ/2.2,quétđộsâuTOF3DLiDARscanner",12MPƒ/2.2,,,,"Bluetooth5.0,A2DP,LE",,,,25.490.000 VNĐ
1512,https://24hstore.vn/iphone-11-pro/iphone-11-pro-p4285,,,iPhone 11 Pro 64GB,2436x1125,5.8inchSuperretinaXDR,,A13Bionic,64GB,4GB,,,3camera(gócrộng12MP+gócsiêurộng12MP+tele12MP),12MP,,,,,,,,19.990.000 VNĐ
1513,https://24hstore.vn/iphone-12/iphone-12-p5139,,,iPhone 12 64GB,"1170x2532pixels,19.5:9","6.1inches,90.2cm2(chiếmkhoảng86.0%thânmáy)",,AppleA14Bionic(5nm)(6nhân),64GB,4GB,,,"cameragócrộng12MPƒ/1.6,cameragócsiêurộng12MPƒ/2.4",12MPƒ/2.2,,,,"Bluetooth5.0,A2DP,LE",,,,19.490.000 VNĐ
1514,https://24hstore.vn/iphone-11-pro-max/iphone-11-pro-max-p4286,,,iPhone 11 Pro Max 64GB,2688x1242,6.5inch,,ChipA13Bionic,64GB,4GB,,,"3camera12MP(rộng,siêurộng,tele)",12MP,,,,,,,,24.990.000 VNĐ
1515,https://24hstore.vn/iphone-12-pro-cu/iphone-12-pro-256gb-cu-p5674,,,iPhone 12 Pro 256GB Cũ,"1170x2532pixels,19.5:9","6.1inches,90.2cm2",,AppleA14Bionic(5nm)6nhân,256GB,6GB,,,"cameragócrộng12MPƒ/1.6,cameragócsiêurộng12MPƒ/2.4,telephoto12MPƒ/2.0",12MPƒ/2.2,,,,"Bluetooth5.0,A2DP,LE",,,,24.990.000 VNĐ
1516,https://24hstore.vn/iphone-11/iphone-11-128gb-p4301,,,iPhone 11 128GB,1792x828pixel,6.1inch,,chipA13Bionic,128GB,4GB,,,2camera(gócrộng12MP+gócsiêurộng12MP),12MP,,,,,,,,16.490.000 VNĐ
1517,https://24hstore.vn/iphone-12-mini/iphone-12-mini-128gb-p5415,,,iPhone 12 Mini 128GB,"1080x2340pixels,19.5:9","5.4inches,71.9cm2(chiếmkhoảng85.1%thânmáy)",,AppleA14Bionic(5nm)6nhân,128GB,4GB,,,"cameragócrộng12MPƒ/1.6,cameragócsiêurộng12MPƒ/2.4",12MPƒ/2.2,,,,"Bluetooth5.0,A2DP,LE",,,,17.990.000 VNĐ
1518,https://24hstore.vn/iphone-12-pro-cu/iphone-12-pro-cu-p5675,,,iPhone 12 Pro 128GB Cũ,"1170x2532pixels,19.5:9","6.1inches,90.2cm2",,AppleA14Bionic(5nm)6nhân,128GB,6GB,,,"cameragócrộng12MPƒ/1.6,cameragócsiêurộng12MPƒ/2.4,telephoto12MPƒ/2.0",12MPƒ/2.2,,,,"Bluetooth5.0,A2DP,LE",,,,22.490.000 VNĐ
1519,https://24hstore.vn/apple-watch-series-6-nike/apple-watch-series-6-lte-44mm-nike-p5365,,,Apple Watch Series 6 Nike - 44mm - LTE - mặt...,,,,AppleS6lõikép,,,,,,,eSIM,,,"Wi-Fi802.11b/g/n,dual-band;Bluetooth5.0,A2DP,LE;GPS",,,,10.990.000 VNĐ
1520,https://24hstore.vn/apple-watch-series-6-nike/apple-watch-series-6-gps-44mm-nike-p5364,,,Apple Watch Series 6 Nike - 44mm - GPS - mặt...,,,,AppleS6lõikép,,,,,,,eSIM,,,"Wi-Fi802.11b/g/n,dual-band;Bluetooth5.0,A2DP,LE;GPS",,,,9.990.000 VNĐ
1521,https://24hstore.vn/apple-watch-series-5/apple-watch-series-5-44mm-lte-mat-nhom-day-cao-su-p5166,,,Apple Watch Series 5 - 44mm - LTE - mặt...,,,,AppleS564bit,,,,,,,ElectronicSIMcard(Applee-SIM),,,"Wifi,Bluetooth,GPS",,,,9.990.000 VNĐ
1522,https://24hstore.vn/apple-watch-series-6/apple-watch-series-6-gps-44mm-p5337,,,Apple Watch Series 6 - 44mm - GPS - mặt...,,,,AppleS6lõikép,,,,,,,eSIM,,,"Wi-Fi802.11b/g/n,dual-band;Bluetooth5.0,A2DP,LE;GPS",,,,9.190.000 VNĐ
1523,https://24hstore.vn/apple-watch-series-6-nike/apple-watch-series-6-lte-nike-p5366,,,Apple Watch Series 6 Nike - 40mm - LTE - mặt...,,,,AppleS6lõikép,,,,,,,eSIM,,,"Wi-Fi802.11b/g/n,dual-band;Bluetooth5.0,A2DP,LE;GPS",,,,9.590.000 VNĐ
1524,https://24hstore.vn/apple-watch-series-6-nike/apple-watch-series-6-gps-nike-p5363,,,Apple Watch Series 6 Nike - 40mm - GPS - mặt...,,,,AppleS6lõikép,,,,,,,eSIM,,,"Wi-Fi802.11b/g/n,dual-band;Bluetooth5.0,A2DP,LE;GPS",,,,9.590.000 VNĐ
1525,https://24hstore.vn/apple-watch-series-5/apple-watch-series-5-40mm-lte-mat-nhom-day-cao-su-p4312,,,Apple Watch Series 5 - 40mm - LTE - mặt...,,,,AppleS564bit,,,,,,,ElectronicSIMcard(Applee-SIM),,,"Wifi,Bluetooth,GPS",,,,9.590.000 VNĐ
